others_time,goal,longest_idle_time,create_time,distance,run_time,step_count,walk_time,day_time,deviceuuid,active_time,score,pkg_name,update_time,longest_active_time,datauuid,extra_data,calorie
0,60,25500000,2/6/2017,4346.96,315347,4969,2635418,1.49E+12,WPkzJScIqC,2950765,80,com.sec.android.app.shealth,15:00.7,240000,c044508d-fdd9-417f-868e-68110256d6b7,c044508d-fdd9-417f-868e-68110256d6b7.extra_data.json,268.36002
0,60,30600000,2/5/2017,4949.93,208677,5907,3421181,1.49E+12,WPkzJScIqC,3629858,100,com.sec.android.app.shealth,44:51.6,540000,405f1a15-3c9e-49ce-b00c-1f40b05cb64a,405f1a15-3c9e-49ce-b00c-1f40b05cb64a.extra_data.json,283.72992
0,60,32880000,2/4/2017,7121.4087,414613,7505,4241863,1.49E+12,WPkzJScIqC,4656476,126,com.sec.android.app.shealth,50:36.0,240000,b7e61866-979c-419a-850c-46e14c7f1eec,b7e61866-979c-419a-850c-46e14c7f1eec.extra_data.json,450.29977
0,60,31980000,2/3/2017,3606.7786,426530,3978,1792564,1.49E+12,WPkzJScIqC,2219094,60,com.sec.android.app.shealth,57:11.5,658791,34d16973-e635-4ae3-b4be-7ba490ea08e5,34d16973-e635-4ae3-b4be-7ba490ea08e5.extra_data.json,240.36183
0,60,22620000,2/2/2017,6708.362,214677,8108,4886572,1.49E+12,WPkzJScIqC,5101249,140,com.sec.android.app.shealth,08:38.5,1800702,f35aed7c-8c28-4b44-8696-f4e72bf3a289,f35aed7c-8c28-4b44-8696-f4e72bf3a289.extra_data.json,383.80826
0,60,22620000,2/1/2017,7196.159,209891,8801,5020676,1.49E+12,WPkzJScIqC,5230567,143,com.sec.android.app.shealth,15:01.5,1143909,6bf64634-ab26-4c72-8159-fc2a80a51f1b,6bf64634-ab26-4c72-8159-fc2a80a51f1b.extra_data.json,415.4917
0,60,23640000,1/31/2017,5867.923,299044,7071,3896194,1.49E+12,WPkzJScIqC,4195238,113,com.sec.android.app.shealth,22:49.0,1229120,d36b0d5a-811d-4b7c-be95-51f7833ea3a8,d36b0d5a-811d-4b7c-be95-51f7833ea3a8.extra_data.json,349.96445
0,60,45600000,1/30/2017,3511.4746,115791,3977,2125536,1.49E+12,WPkzJScIqC,2241327,60,com.sec.android.app.shealth,39:24.3,1192495,6fc3cba1-4a72-4112-84df-c2c28b96b2e0,6fc3cba1-4a72-4112-84df-c2c28b96b2e0.extra_data.json,220.89052
0,60,30060000,1/29/2017,1569.85,56800,1815,1111829,1.49E+12,WPkzJScIqC,1168629,30,com.sec.android.app.shealth,55:00.6,120000,75b8174f-9b00-40a9-b531-2dbdcee81045,75b8174f-9b00-40a9-b531-2dbdcee81045.extra_data.json,87.719986
0,60,29100000,1/28/2017,1824.36,33071,2190,1383962,1.49E+12,WPkzJScIqC,1417033,38,com.sec.android.app.shealth,17:08.2,120000,5e0fc5fd-2918-4122-81a4-ab04dbb7e0f0,5e0fc5fd-2918-4122-81a4-ab04dbb7e0f0.extra_data.json,99.11
0,60,25320000,1/27/2017,4266.137,146067,5044,2841286,1.49E+12,WPkzJScIqC,2987353,81,com.sec.android.app.shealth,31:17.9,1042516,5c007256-7b52-4abc-b0a3-5537f152952a,5c007256-7b52-4abc-b0a3-5537f152952a.extra_data.json,249.71529
0,60,26820000,1/26/2017,6628.9844,39800,8537,5111350,1.49E+12,WPkzJScIqC,5151150,141,com.sec.android.app.shealth,42:15.8,1263464,095dfc12-419c-46e5-a418-7a5beb28579a,095dfc12-419c-46e5-a418-7a5beb28579a.extra_data.json,367.9652
0,60,25440000,1/25/2017,8862.307,176017,11118,6586904,1.49E+12,WPkzJScIqC,6762921,185,com.sec.android.app.shealth,55:05.2,1326986,01434fc8-e48b-4ee2-ab9b-99ce0bde5b9a,01434fc8-e48b-4ee2-ab9b-99ce0bde5b9a.extra_data.json,501.1369
0,60,25860000,1/24/2017,6110.295,108094,7527,4373408,1.49E+12,WPkzJScIqC,4481502,121,com.sec.android.app.shealth,10:10.0,1451707,445d40e8-8aaf-4d2b-9d48-548dbee79f16,445d40e8-8aaf-4d2b-9d48-548dbee79f16.extra_data.json,348.28876
0,60,21900000,1/23/2017,8927.069,357618,10410,5644930,1.49E+12,WPkzJScIqC,6002548,165,com.sec.android.app.shealth,35:24.7,1504240,6c78f3dd-d15d-4371-b79a-69640cb526a4,6c78f3dd-d15d-4371-b79a-69640cb526a4.extra_data.json,564.6693
0,60,31740000,1/22/2017,3121.44,124927,3695,2062393,1.49E+12,WPkzJScIqC,2187320,60,com.sec.android.app.shealth,54:59.9,480000,240f83ac-5852-4b87-a4a0-031d5d4c2efa,240f83ac-5852-4b87-a4a0-031d5d4c2efa.extra_data.json,179.02998
0,60,22440000,1/21/2017,20328.8,634428,22942,12976841,1.48E+12,WPkzJScIqC,13611269,376,com.sec.android.app.shealth,48:13.0,1388028,883324cf-9a6a-4af6-85e3-be59ec21acd1,883324cf-9a6a-4af6-85e3-be59ec21acd1.extra_data.json,1172.6733
0,60,20820000,1/20/2017,5049.5684,13948,6613,4010997,1.48E+12,WPkzJScIqC,4024945,110,com.sec.android.app.shealth,40:28.4,1145794,df1a6c33-5217-4465-a946-1a9dac94bea7,df1a6c33-5217-4465-a946-1a9dac94bea7.extra_data.json,282.95496
0,60,13740000,1/19/2017,9792.602,195208,12470,7239686,1.48E+12,WPkzJScIqC,7434894,205,com.sec.android.app.shealth,44:33.3,1419945,f032ee94-6a64-4068-af14-c82913b62411,f032ee94-6a64-4068-af14-c82913b62411.extra_data.json,567.9046
0,60,25260000,1/18/2017,10123.654,191223,12870,7518953,1.48E+12,WPkzJScIqC,7710176,213,com.sec.android.app.shealth,27:47.5,1492086,94deebdf-4334-4c1e-909d-1116df6de17e,94deebdf-4334-4c1e-909d-1116df6de17e.extra_data.json,577.3597
0,60,17999999,1/17/2017,6231.1904,152741,7895,4490621,1.48E+12,WPkzJScIqC,4643362,126,com.sec.android.app.shealth,07:54.6,1220584,8bcd1f34-2d76-4448-9f69-6b7f9f3e3348,8bcd1f34-2d76-4448-9f69-6b7f9f3e3348.extra_data.json,355.68616
0,60,26520000,1/16/2017,1258.9003,12000,1612,1035094,1.48E+12,WPkzJScIqC,1047094,28,com.sec.android.app.shealth,02:02.1,240000,95dba24f-5cc1-4701-b065-a336c44e9e38,95dba24f-5cc1-4701-b065-a336c44e9e38.extra_data.json,75.19998
0,60,24900000,1/15/2017,3339.5803,155289,3841,2233315,1.48E+12,WPkzJScIqC,2388604,65,com.sec.android.app.shealth,15:00.4,180000,e28858d2-fd3d-408e-b86f-01f7f05f7cda,e28858d2-fd3d-408e-b86f-01f7f05f7cda.extra_data.json,204.48
0,60,29400000,1/14/2017,2334.9595,112800,2755,1628694,1.48E+12,WPkzJScIqC,1741494,46,com.sec.android.app.shealth,58:25.2,180000,003218f7-84ab-4629-90aa-a9c47e292c6f,003218f7-84ab-4629-90aa-a9c47e292c6f.extra_data.json,147.70003
0,60,21420000,1/13/2017,4372.1094,86313,5547,3201079,1.48E+12,WPkzJScIqC,3287392,90,com.sec.android.app.shealth,15:00.5,1277366,293573e5-e2a0-4b54-9378-d3c1da66dccc,293573e5-e2a0-4b54-9378-d3c1da66dccc.extra_data.json,270.551
0,60,20220000,1/12/2017,6942.3906,234200,8261,4667701,1.48E+12,WPkzJScIqC,4901901,133,com.sec.android.app.shealth,18:51.0,1217696,57e431d2-22e1-4982-8e04-ba47080b78d4,57e431d2-22e1-4982-8e04-ba47080b78d4.extra_data.json,417.7821
0,60,26220000,1/11/2017,4001.6702,326880,4243,2262858,1.48E+12,WPkzJScIqC,2589738,70,com.sec.android.app.shealth,39:05.0,120000,420c7eef-0a44-4931-95ff-9431be9c9f7a,420c7eef-0a44-4931-95ff-9431be9c9f7a.extra_data.json,261.08
0,60,26820000,1/9/2017,4286.649,123931,5136,3100564,1.48E+12,WPkzJScIqC,3224495,88,com.sec.android.app.shealth,52:10.0,180000,0de0433d-9b79-4ead-b677-59c792f2df0a,0de0433d-9b79-4ead-b677-59c792f2df0a.extra_data.json,253.10002
0,60,8040000,1/8/2017,8921.523,238597,10684,6332624,1.48E+12,WPkzJScIqC,6571221,180,com.sec.android.app.shealth,54:06.9,540000,ab9f4c41-48b1-41fd-a3be-1856e6fe593a,ab9f4c41-48b1-41fd-a3be-1856e6fe593a.extra_data.json,530.95984
0,60,22800000,1/7/2017,6902.4795,291060,7761,4551707,1.48E+12,WPkzJScIqC,4842767,131,com.sec.android.app.shealth,58:34.9,240000,5e1670ee-151a-40dd-9171-6c93e16651ca,5e1670ee-151a-40dd-9171-6c93e16651ca.extra_data.json,420.03003
0,60,26700000,1/6/2017,8227.984,149704,9552,5572219,1.48E+12,WPkzJScIqC,5721923,156,com.sec.android.app.shealth,09:43.2,1658128,82f69e97-51a3-40ec-8c1a-9d8308ff3b36,82f69e97-51a3-40ec-8c1a-9d8308ff3b36.extra_data.json,487.457
0,60,26460000,1/5/2017,6566.3896,348477,7357,4290032,1.48E+12,WPkzJScIqC,4638509,126,com.sec.android.app.shealth,49:38.6,120000,ba6a30ea-8285-47b6-a366-d57aa85e3ac5,ba6a30ea-8285-47b6-a366-d57aa85e3ac5.extra_data.json,405.36
0,60,22680000,1/4/2017,8509.249,637325,9225,4898391,1.48E+12,WPkzJScIqC,5535716,151,com.sec.android.app.shealth,54:30.4,180000,1c6efcd0-bb39-4e9c-9057-33afa1afaa29,1c6efcd0-bb39-4e9c-9057-33afa1afaa29.extra_data.json,531.3099
0,60,29340000,1/3/2017,10213.3545,1022796,10829,5361702,1.48E+12,WPkzJScIqC,6384498,176,com.sec.android.app.shealth,54:14.4,300000,fb34051f-8e62-4d76-b430-feff01870d18,fb34051f-8e62-4d76-b430-feff01870d18.extra_data.json,680.1501
0,60,34680000,1/2/2017,7669.378,794681,8219,4074049,1.48E+12,WPkzJScIqC,4868730,133,com.sec.android.app.shealth,50:28.2,1085277,b57c9f83-a036-4dde-895c-636dee120853,b57c9f83-a036-4dde-895c-636dee120853.extra_data.json,510.13675
0,60,18360000,1/1/2017,9561.762,690603,10516,5620536,1.48E+12,WPkzJScIqC,6311139,173,com.sec.android.app.shealth,52:12.5,480000,bf2c4edc-8ae1-4461-905b-9d5b9f8be1e9,bf2c4edc-8ae1-4461-905b-9d5b9f8be1e9.extra_data.json,605.5799
0,60,21420000,12/31/2016,14854.897,1124761,16147,8131284,1.48E+12,WPkzJScIqC,9256045,255,com.sec.android.app.shealth,46:23.3,1106200,a4b11f38-f5c2-45c5-9ac7-e7a6ae4da4e2,a4b11f38-f5c2-45c5-9ac7-e7a6ae4da4e2.extra_data.json,936.2973
0,60,39720000,12/30/2016,23065.797,1185987,25570,13942821,1.48E+12,WPkzJScIqC,15128808,418,com.sec.android.app.shealth,00:06.5,1755131,b2683509-7df3-4ed9-b739-090cb10c467f,b2683509-7df3-4ed9-b739-090cb10c467f.extra_data.json,1445.3197
0,60,25620000,12/29/2016,16986.027,916929,19252,10341431,1.48E+12,WPkzJScIqC,11258360,311,com.sec.android.app.shealth,17:43.9,802342,d36bd175-14c5-40b1-9dfa-e19db1d5d33f,d36bd175-14c5-40b1-9dfa-e19db1d5d33f.extra_data.json,1019.72736
0,60,63060000,12/29/2016,3880.9702,162377,4206,2407311,1.48E+12,WPkzJScIqC,2569688,70,com.sec.android.app.shealth,17:10.0,842366,87bf7c1e-5e64-4329-a2da-7c8c8fe99883,87bf7c1e-5e64-4329-a2da-7c8c8fe99883.extra_data.json,232.39966
0,60,32340000,12/28/2016,5392.01,368272,6128,3370954,1.48E+12,WPkzJScIqC,3739226,103,com.sec.android.app.shealth,11:02.3,420000,d5daf93d-7e61-4256-8313-4922ebfca96b,d5daf93d-7e61-4256-8313-4922ebfca96b.extra_data.json,333.12
0,60,33240000,12/27/2016,3239.9998,103155,3754,2312044,1.48E+12,WPkzJScIqC,2415199,65,com.sec.android.app.shealth,50:46.7,120000,ec655d8d-48b3-41d6-9136-8876e3015a5c,ec655d8d-48b3-41d6-9136-8876e3015a5c.extra_data.json,196.58
0,60,33840000,12/26/2016,3299.9292,92057,4001,2378011,1.48E+12,WPkzJScIqC,2470068,66,com.sec.android.app.shealth,28:29.8,540000,69813dac-50ac-41f8-bfa7-ed870fd11a68,69813dac-50ac-41f8-bfa7-ed870fd11a68.extra_data.json,192.84999
0,60,37080000,12/25/2016,2957.4504,147200,3240,1915624,1.48E+12,WPkzJScIqC,2062824,55,com.sec.android.app.shealth,14:45.8,60000,9783661f-b54c-4a65-8b7a-7f21e7d98704,9783661f-b54c-4a65-8b7a-7f21e7d98704.extra_data.json,184.48988
0,60,30300000,12/24/2016,4799.161,234454,5466,3098915,1.48E+12,WPkzJScIqC,3333369,90,com.sec.android.app.shealth,44:45.7,240000,27e80e84-943e-49bf-a0a8-45f236c1c0be,27e80e84-943e-49bf-a0a8-45f236c1c0be.extra_data.json,285.38007
0,60,18840000,12/23/2016,7652.0103,530517,8581,4656103,1.48E+12,WPkzJScIqC,5186620,141,com.sec.android.app.shealth,22:09.0,480000,3e26a6dd-5214-49ff-ab89-cd630a96c088,3e26a6dd-5214-49ff-ab89-cd630a96c088.extra_data.json,470.7199
0,60,27960000,12/22/2016,2954.1812,56800,3671,2272686,1.48E+12,WPkzJScIqC,2329486,61,com.sec.android.app.shealth,59:20.2,600000,92ceeec8-b5e8-496f-92d5-8bc69e6c757d,92ceeec8-b5e8-496f-92d5-8bc69e6c757d.extra_data.json,173.72997
0,60,30960000,12/21/2016,4253.3403,255175,4912,2752271,1.48E+12,WPkzJScIqC,3007446,81,com.sec.android.app.shealth,35:00.4,360000,8a6e3e09-9b60-4ecb-ac9a-d21443d37a7d,8a6e3e09-9b60-4ecb-ac9a-d21443d37a7d.extra_data.json,259.08
0,60,22200000,12/20/2016,5845.601,460181,6314,3348741,1.48E+12,WPkzJScIqC,3808922,103,com.sec.android.app.shealth,40:19.6,240000,996baddc-d561-4faf-b63b-01a32c9c1aa5,996baddc-d561-4faf-b63b-01a32c9c1aa5.extra_data.json,376.62985
0,60,29760000,12/19/2016,887.9099,4192,1101,701506,1.48E+12,WPkzJScIqC,705698,18,com.sec.android.app.shealth,20:01.6,180000,d55b59fd-bb2c-40de-81cd-ca0492461e1b,d55b59fd-bb2c-40de-81cd-ca0492461e1b.extra_data.json,47.52999
0,60,35520000,12/18/2016,92.28999,400,112,74037,1.48E+12,WPkzJScIqC,74437,1,com.sec.android.app.shealth,41:11.0,27080,453814fd-d9e5-4ac2-8b07-bc8d525f6ab3,453814fd-d9e5-4ac2-8b07-bc8d525f6ab3.extra_data.json,5.3
0,60,27840000,12/17/2016,2827.8542,156479,3533,1870282,1.48E+12,WPkzJScIqC,2026761,55,com.sec.android.app.shealth,50:32.5,1146888,4cfa42a6-b422-437f-a1c4-3f0708e47c06,4cfa42a6-b422-437f-a1c4-3f0708e47c06.extra_data.json,172.92337
0,60,27600000,12/16/2016,7061.134,404056,7838,4226917,1.48E+12,WPkzJScIqC,4630973,126,com.sec.android.app.shealth,02:32.7,1116327,d8fd7325-d0af-4787-92e3-f9bc01ea7064,d8fd7325-d0af-4787-92e3-f9bc01ea7064.extra_data.json,463.55115
0,60,31440000,12/15/2016,3707.3525,230487,4318,2332311,1.48E+12,WPkzJScIqC,2562798,68,com.sec.android.app.shealth,15:01.1,1107339,3f90168b-7774-4082-9795-0a0e075d698a,3f90168b-7774-4082-9795-0a0e075d698a.extra_data.json,226.96167
0,60,29160000,12/14/2016,637.97003,2000,795,524899,1.48E+12,WPkzJScIqC,526899,13,com.sec.android.app.shealth,53:26.4,60000,ccef0cc6-1bda-4caa-aba2-80455604d64e,ccef0cc6-1bda-4caa-aba2-80455604d64e.extra_data.json,34.79999
0,60,35340000,12/13/2016,4554.605,220984,5167,3036588,1.48E+12,WPkzJScIqC,3257572,88,com.sec.android.app.shealth,52:44.4,1099045,4318ea14-0085-4c87-baa3-e209461bd2d1,4318ea14-0085-4c87-baa3-e209461bd2d1.extra_data.json,278.22647
0,60,23700000,12/12/2016,5599.819,200905,6750,3894109,1.48E+12,WPkzJScIqC,4095014,111,com.sec.android.app.shealth,16:37.0,1543111,c1b74ebd-73da-4f04-b7e5-475dbeb1ff64,c1b74ebd-73da-4f04-b7e5-475dbeb1ff64.extra_data.json,321.7253
0,60,30300000,12/11/2016,2435.6401,45755,3016,1888559,1.48E+12,WPkzJScIqC,1934314,51,com.sec.android.app.shealth,37:49.7,180000,1db93030-b584-4196-845e-e30bcee8ff19,1db93030-b584-4196-845e-e30bcee8ff19.extra_data.json,136.51
0,60,27660000,12/10/2016,5220.9297,255034,6044,3446722,1.48E+12,WPkzJScIqC,3701756,101,com.sec.android.app.shealth,05:12.1,240000,0f55e65a-2255-4c70-89f8-c03350fc02c0,0f55e65a-2255-4c70-89f8-c03350fc02c0.extra_data.json,312.81998
0,60,29460000,12/9/2016,4634.0605,949088,5213,2064127,1.48E+12,WPkzJScIqC,3013215,81,com.sec.android.app.shealth,48:49.9,736365,9ea6bcd0-2f72-47a8-a5c9-6076527a6091,9ea6bcd0-2f72-47a8-a5c9-6076527a6091.extra_data.json,307.20047
0,60,22200000,12/8/2016,8498.5625,814408,9118,4455475,1.48E+12,WPkzJScIqC,5269883,145,com.sec.android.app.shealth,02:50.7,420000,7d5704fe-fad9-4f32-b128-d8fc8b1a6b92,7d5704fe-fad9-4f32-b128-d8fc8b1a6b92.extra_data.json,559.10986
0,60,19620000,12/7/2016,3210.4294,56420,4069,2459239,1.48E+12,WPkzJScIqC,2515659,66,com.sec.android.app.shealth,05:33.8,480000,9313c362-b4cc-4f8d-b6b5-524bf5359d76,9313c362-b4cc-4f8d-b6b5-524bf5359d76.extra_data.json,194.41998
0,60,26340000,12/6/2016,3183.97,8897,4172,2666655,1.48E+12,WPkzJScIqC,2675552,73,com.sec.android.app.shealth,15:00.6,360000,4841e40e-57ce-4afd-813a-80f3ddb43c91,4841e40e-57ce-4afd-813a-80f3ddb43c91.extra_data.json,177.34999
0,60,25920000,12/5/2016,4100.8486,51602,5199,3194042,1.48E+12,WPkzJScIqC,3245644,88,com.sec.android.app.shealth,27:51.0,1404681,53779bf8-bed3-4510-8d0c-27ba833d1f40,53779bf8-bed3-4510-8d0c-27ba833d1f40.extra_data.json,232.146
0,60,21000000,12/4/2016,2255.7998,87973,2617,1541818,1.48E+12,WPkzJScIqC,1629791,43,com.sec.android.app.shealth,51:29.6,60000,8d37d6d2-18dc-4831-8f0b-a883a0a1efd1,8d37d6d2-18dc-4831-8f0b-a883a0a1efd1.extra_data.json,131.23
0,60,28800000,12/3/2016,3427.5696,27117,4395,2743583,1.48E+12,WPkzJScIqC,2770700,75,com.sec.android.app.shealth,59:56.6,420000,a20d2fb5-f40e-4d60-9d16-769236eba18b,a20d2fb5-f40e-4d60-9d16-769236eba18b.extra_data.json,204.74995
0,60,25200000,12/2/2016,4535.239,716890,5313,2501131,1.48E+12,WPkzJScIqC,3218021,86,com.sec.android.app.shealth,48:56.7,1181746,ff26465f-17b5-4cee-bd94-1f226c552c0d,ff26465f-17b5-4cee-bd94-1f226c552c0d.extra_data.json,277.08633
0,60,26040000,12/1/2016,5731.0454,169438,7134,4077398,1.48E+12,WPkzJScIqC,4246836,115,com.sec.android.app.shealth,01:17.4,1680000,bc2c3a91-807a-43e5-a0f8-d413b9d076fb,bc2c3a91-807a-43e5-a0f8-d413b9d076fb.extra_data.json,325.75934
0,60,26640000,11/30/2016,2186.59,78193,2612,1490337,1.48E+12,WPkzJScIqC,1568530,41,com.sec.android.app.shealth,55:00.3,180000,e726208b-08b4-4908-9b3f-c4011c572ac9,e726208b-08b4-4908-9b3f-c4011c572ac9.extra_data.json,126.22999
0,60,20820000,11/29/2016,6727.2363,136778,7641,4388174,1.48E+12,WPkzJScIqC,4524952,125,com.sec.android.app.shealth,15:01.1,2180718,2c1f4425-2f2c-406b-9966-1c4cf789af59,2c1f4425-2f2c-406b-9966-1c4cf789af59.extra_data.json,424.86194
0,60,22740000,11/28/2016,4307.219,79628,5359,3340865,1.48E+12,WPkzJScIqC,3420493,93,com.sec.android.app.shealth,09:02.7,480000,8ea0687e-1065-4cbf-afbc-74e649f6e122,8ea0687e-1065-4cbf-afbc-74e649f6e122.extra_data.json,254.26994
0,60,26460000,11/27/2016,1726.49,69932,1998,1203573,1.48E+12,WPkzJScIqC,1273505,35,com.sec.android.app.shealth,14:55.1,60000,3d219cea-0b45-44fe-9ffb-c5ba8a4501d2,3d219cea-0b45-44fe-9ffb-c5ba8a4501d2.extra_data.json,103.83998
0,60,29460000,11/26/2016,3890.1199,44791,4834,2920901,1.48E+12,WPkzJScIqC,2965692,80,com.sec.android.app.shealth,35:00.7,480000,67ea7471-fce7-4e9f-bdfe-765d879d83b3,67ea7471-fce7-4e9f-bdfe-765d879d83b3.extra_data.json,218.14993
0,60,35460000,11/25/2016,4153.276,331343,4360,2325263,1.48E+12,WPkzJScIqC,2656606,71,com.sec.android.app.shealth,35:02.4,730826,e99356a8-ec00-4235-b780-eaf23daff6c9,e99356a8-ec00-4235-b780-eaf23daff6c9.extra_data.json,287.7307
0,60,27780000,11/24/2016,10781.9375,90442,13313,8090744,1.48E+12,WPkzJScIqC,8181186,225,com.sec.android.app.shealth,00:05.0,4810523,60feac4b-21c8-4872-a61c-b7c0495bd4a6,60feac4b-21c8-4872-a61c-b7c0495bd4a6.extra_data.json,589.604
0,60,21780000,11/23/2016,6191.085,1249371,6166,2479207,1.48E+12,WPkzJScIqC,3728578,101,com.sec.android.app.shealth,48:15.0,836275,012a09b2-4fb8-4bac-96a7-3bc009f07fb5,012a09b2-4fb8-4bac-96a7-3bc009f07fb5.extra_data.json,431.73068
0,60,17160000,11/22/2016,12492.363,275210,14680,8292347,1.48E+12,WPkzJScIqC,8567557,236,com.sec.android.app.shealth,58:23.4,1718107,97094ff7-73d2-49d7-9854-45f2f3e39261,97094ff7-73d2-49d7-9854-45f2f3e39261.extra_data.json,757.0886
0,60,25560000,11/21/2016,3236.5767,17042,4224,2775445,1.48E+12,WPkzJScIqC,2792487,76,com.sec.android.app.shealth,14:54.6,1218672,a9d025e3-82be-4bc0-ac46-43ec9beb39c1,a9d025e3-82be-4bc0-ac46-43ec9beb39c1.extra_data.json,186.02234
0,60,20820000,11/20/2016,5118.176,141678,5794,3482821,1.48E+12,WPkzJScIqC,3624499,100,com.sec.android.app.shealth,09:08.0,2211367,dbdcf574-e889-4417-9301-fc0064eb6109,dbdcf574-e889-4417-9301-fc0064eb6109.extra_data.json,312.61664
0,60,27000000,11/19/2016,2297.8904,13200,2958,1908744,1.48E+12,WPkzJScIqC,1921944,51,com.sec.android.app.shealth,28:01.2,180000,08839297-9cb5-4bfa-bdbe-8c785d025f62,08839297-9cb5-4bfa-bdbe-8c785d025f62.extra_data.json,138.16998
0,60,23520000,11/18/2016,11810.411,834424,13560,7361640,1.48E+12,WPkzJScIqC,8196064,225,com.sec.android.app.shealth,39:54.7,1380470,927cecfc-9473-4114-a511-59b55f0493d6,927cecfc-9473-4114-a511-59b55f0493d6.extra_data.json,744.9484
0,60,26520000,11/17/2016,11214.71,1085151,13001,6789012,1.48E+12,WPkzJScIqC,7874163,218,com.sec.android.app.shealth,55:01.9,1343146,da12d56d-0e8b-41db-8dde-60c1f7f0ccd3,da12d56d-0e8b-41db-8dde-60c1f7f0ccd3.extra_data.json,683.7197
0,60,31440000,11/16/2016,5547.438,52700,7089,4350083,1.48E+12,WPkzJScIqC,4402783,120,com.sec.android.app.shealth,39:28.2,1140000,af271c0d-b627-46d9-bd4b-21c8de828b04,af271c0d-b627-46d9-bd4b-21c8de828b04.extra_data.json,299.9903
0,60,26820000,11/15/2016,7602.3237,174835,9036,5062243,1.48E+12,WPkzJScIqC,5237078,143,com.sec.android.app.shealth,35:02.4,1766015,b4bb9a2b-76f9-4716-9e5f-4c04f9956bb7,b4bb9a2b-76f9-4716-9e5f-4c04f9956bb7.extra_data.json,462.96768
0,60,24960000,11/14/2016,5682.27,308194,6689,3663595,1.48E+12,WPkzJScIqC,3971789,110,com.sec.android.app.shealth,35:00.8,300000,352cb6e8-651a-4b06-b2d7-591512bf58ae,352cb6e8-651a-4b06-b2d7-591512bf58ae.extra_data.json,338.47992
0,60,44640000,11/13/2016,1155.44,17200,1436,900330,1.48E+12,WPkzJScIqC,917530,25,com.sec.android.app.shealth,29:19.0,120000,d905210a-c325-48ef-8c82-c62c9527cc11,d905210a-c325-48ef-8c82-c62c9527cc11.extra_data.json,63.75
0,60,10500000,11/12/2016,10612.202,935941,10884,5520100,1.48E+12,WPkzJScIqC,6456041,178,com.sec.android.app.shealth,55:01.4,1075590,123d8f63-2a3f-495c-acd6-51ba82936e30,123d8f63-2a3f-495c-acd6-51ba82936e30.extra_data.json,710.3253
0,60,27000000,11/11/2016,15099.719,1251738,16352,8033114,1.48E+12,WPkzJScIqC,9284852,255,com.sec.android.app.shealth,58:35.8,1432111,90ad6068-4de4-4eab-a8d9-0d086e940a09,90ad6068-4de4-4eab-a8d9-0d086e940a09.extra_data.json,997.43695
0,60,18060000,11/10/2016,5230.8403,254887,6041,3390004,1.48E+12,WPkzJScIqC,3644891,100,com.sec.android.app.shealth,22:33.3,1804753,eebe0c43-f5fd-49ba-ad85-2ea314d97dc2,eebe0c43-f5fd-49ba-ad85-2ea314d97dc2.extra_data.json,336.5393
0,60,31920000,11/9/2016,4582.625,337440,5226,2768629,1.48E+12,WPkzJScIqC,3106069,85,com.sec.android.app.shealth,59:29.8,780000,3ff4d6c4-921b-4f3e-b068-274a98aa3d5e,3ff4d6c4-921b-4f3e-b068-274a98aa3d5e.extra_data.json,285.40646
0,60,12360000,11/8/2016,8054.7905,120697,9657,5616600,1.48E+12,WPkzJScIqC,5737297,158,com.sec.android.app.shealth,31:22.7,2168838,84348d49-e468-42de-b3f6-36932b75013e,84348d49-e468-42de-b3f6-36932b75013e.extra_data.json,481.5188
0,60,21720000,11/7/2016,4142.9497,281601,4838,2631320,1.48E+12,WPkzJScIqC,2912921,78,com.sec.android.app.shealth,43:32.4,360000,731b8731-aca1-4f21-a525-76db996a13c2,731b8731-aca1-4f21-a525-76db996a13c2.extra_data.json,252.61995
0,60,29640000,11/6/2016,3782.6697,102771,4556,2663154,1.48E+12,WPkzJScIqC,2765925,75,com.sec.android.app.shealth,22:01.6,420000,e61be39f-0339-42c5-8545-e39287a26f91,e61be39f-0339-42c5-8545-e39287a26f91.extra_data.json,213.39995
0,60,25500000,11/5/2016,12277.292,1013414,13339,6583921,1.48E+12,WPkzJScIqC,7597335,208,com.sec.android.app.shealth,55:00.5,420000,e3544af2-a69b-4441-832d-100b3168f34b,e3544af2-a69b-4441-832d-100b3168f34b.extra_data.json,756.8199
0,60,30360000,11/4/2016,7842.0474,268349,9081,5127312,1.48E+12,WPkzJScIqC,5395661,148,com.sec.android.app.shealth,36:50.9,1004498,1b34a81a-cdb8-4a14-948a-67c5ecbcca0c,1b34a81a-cdb8-4a14-948a-67c5ecbcca0c.extra_data.json,474.45575
0,60,18479999,11/3/2016,7922.503,429145,9299,4929641,1.48E+12,WPkzJScIqC,5358786,148,com.sec.android.app.shealth,23:15.6,1654997,3b520967-4360-41dc-b188-8a21a32a9ebb,3b520967-4360-41dc-b188-8a21a32a9ebb.extra_data.json,479.19046
0,60,37080000,11/2/2016,1918.6099,30934,2384,1502173,1.48E+12,WPkzJScIqC,1533107,41,com.sec.android.app.shealth,42:20.0,180000,7fe30044-d428-4a02-9b9b-9a733023fae7,7fe30044-d428-4a02-9b9b-9a733023fae7.extra_data.json,108.19999
